id,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,,
c12276,0.81,0.95,5,238,6,0,1,0,technical,low,,
c12277,0.1,0.97,6,267,4,1,1,0,support,low,,
c12278,0.74,0.89,5,229,6,0,1,0,support,low,,
c12279,0.09,0.78,6,254,4,0,1,0,support,low,,
c12280,0.82,0.81,4,233,4,1,1,0,support,low,,
c12281,0.1,0.98,6,268,4,0,1,0,support,low,,
c12282,0.27,0.56,3,301,3,0,1,0,support,low,,
c12283,0.83,0.92,5,267,6,0,1,0,support,low,,
c12284,0.1,0.93,6,289,4,1,1,0,support,low,,
c12285,0.38,0.47,2,144,3,0,1,0,support,low,,
c12286,0.4,0.56,2,148,3,0,1,0,support,low,,
c12287,0.11,0.83,6,306,4,0,1,0,support,low,,
c12288,0.11,0.79,6,292,4,0,1,1,technical,low,,
c12289,0.82,0.91,5,232,5,0,1,0,technical,low,,
c12290,0.36,0.48,2,137,3,0,1,0,technical,low,,
c12291,0.4,0.46,2,128,3,0,1,0,management,low,,
c12292,0.87,0.84,5,231,5,0,1,0,IT,low,,
c12293,0.41,0.49,2,146,3,0,1,0,IT,low,,
c12294,0.11,0.91,6,308,4,1,1,0,IT,low,,
c12295,0.1,0.93,6,253,4,0,1,0,IT,medium,,
c12296,0.38,0.51,2,146,3,0,1,0,IT,medium,,
c12297,0.39,0.55,2,156,3,0,1,0,product_management,medium,,
c12298,0.4,0.52,2,147,3,0,1,0,product_management,medium,,
c12299,0.45,0.48,2,136,3,0,1,0,product_management,medium,,
c12300,0.74,0.84,5,249,5,0,1,0,product_management,medium,,
c12301,0.45,0.55,2,151,3,0,1,0,IT,medium,,
c12302,0.12,1,3,278,4,0,1,0,RandD,medium,,
c12303,0.1,0.77,7,250,5,0,1,0,RandD,medium,,
c12304,0.37,0.55,2,127,3,0,1,0,RandD,medium,,
c12305,0.89,0.87,5,255,5,0,1,0,RandD,medium,,
c12306,0.45,0.47,2,135,3,0,1,0,RandD,medium,,
c12307,0.37,0.46,2,149,3,0,1,0,marketing,high,,
c12308,0.11,0.81,5,287,4,0,1,0,sales,low,,
c12309,0.41,0.48,2,145,3,0,1,0,accounting,medium,,
c12310,0.1,0.94,6,285,4,0,1,0,support,medium,,
c12311,0.1,0.93,7,305,4,0,1,0,technical,medium,,
c12312,0.11,0.95,7,300,4,0,1,0,management,medium,,
c12313,0.4,0.54,2,139,3,0,1,0,marketing,low,,
c12314,0.41,0.49,2,130,3,0,1,0,marketing,low,,
c12315,0.1,0.81,6,268,4,0,1,0,marketing,low,,
c12316,0.73,0.86,4,245,6,0,1,0,sales,low,,
c12317,0.43,0.47,2,135,3,0,1,0,sales,low,,
c12318,0.37,0.46,2,153,3,0,1,0,sales,low,,
c12319,0.11,0.94,6,276,4,0,1,0,sales,low,,
c12320,0.4,0.46,2,130,3,0,1,0,sales,low,,
c12321,0.41,0.54,2,153,3,1,1,0,sales,low,,
c12322,0.82,0.84,5,244,5,0,1,0,sales,low,,
c12323,0.61,0.47,2,253,3,0,1,0,sales,low,,
c12324,0.11,0.91,7,287,4,0,1,0,sales,low,,
c12325,0.37,0.45,2,131,3,0,1,0,sales,low,,
c12326,0.41,0.52,2,135,3,0,1,0,sales,low,,
c12327,0.37,0.52,2,157,3,0,1,0,sales,low,,
c12328,0.88,0.99,5,262,6,0,1,0,sales,low,,
c12329,0.1,0.85,6,266,4,0,1,0,sales,low,,
c12330,0.44,0.48,2,148,3,0,1,0,sales,low,,
c12331,0.38,0.57,2,140,3,0,1,0,sales,low,,
c12332,0.11,0.85,7,302,4,0,1,0,sales,low,,
c12333,0.09,0.98,6,271,4,0,1,0,sales,low,,
c12334,0.45,0.52,2,145,3,0,1,0,sales,medium,,
c12335,0.1,0.81,6,290,4,0,1,0,accounting,medium,,
c12336,0.45,0.47,2,151,3,0,1,0,accounting,medium,,
c12337,0.77,0.87,5,266,5,0,1,0,accounting,medium,,
c12338,0.44,0.51,2,140,3,0,1,0,hr,medium,,
c12339,0.39,0.5,2,142,3,0,1,0,hr,medium,,
c12340,0.1,0.91,6,246,4,0,1,0,hr,medium,,
c12341,0.09,0.89,7,308,5,0,1,0,hr,medium,,
c12342,0.37,0.47,2,141,3,0,1,0,technical,medium,,
c12343,0.9,1,5,232,5,0,1,0,technical,medium,,
c12344,0.41,0.56,2,143,3,0,1,0,technical,medium,,
c12345,0.37,0.52,2,155,3,0,1,0,technical,medium,,
c12346,0.1,0.86,6,278,4,0,1,0,technical,high,,
c12347,0.81,1,4,253,5,0,1,0,technical,low,,
c12348,0.11,0.8,6,282,4,0,1,0,technical,medium,,
c12349,0.11,0.84,7,264,4,0,1,0,technical,medium,,
c12350,0.4,0.46,2,149,3,0,1,0,technical,medium,,
c12351,0.09,0.8,6,304,5,0,1,0,technical,medium,,
c12352,0.48,0.93,3,219,6,0,1,0,technical,low,,
c12353,0.91,0.91,4,262,6,0,1,0,support,low,,
c12354,0.43,0.57,2,135,3,0,1,0,support,low,,
c12355,0.33,0.88,6,219,5,0,1,0,support,low,,
c12356,0.41,0.57,2,136,3,0,1,0,support,low,,
c12357,0.41,0.55,2,154,3,0,1,0,support,low,,
c12358,0.37,0.54,2,149,3,0,1,0,support,low,,
c12359,0.31,0.62,6,135,5,0,1,0,support,low,,
c12360,0.09,0.91,6,275,4,0,1,0,support,low,,
c12361,0.1,0.87,6,290,4,0,1,0,support,low,,
c12362,0.76,0.9,4,263,5,0,1,0,support,low,,
c12363,0.41,0.54,2,145,3,0,1,0,support,low,,
c12364,0.72,0.96,5,267,5,0,1,0,technical,low,,
c12365,0.4,0.5,2,141,3,1,1,0,technical,low,,
c12366,0.91,0.87,4,235,5,0,1,0,technical,low,,
c12367,0.1,0.83,6,258,4,0,1,0,management,low,,
c12368,0.4,0.56,2,131,3,0,1,0,IT,low,,
c12369,0.82,0.86,5,243,5,0,1,0,IT,low,,
c12370,0.1,0.82,6,266,4,0,1,0,IT,low,,
c12371,0.37,0.45,2,142,3,0,1,0,IT,low,,
c12372,0.36,0.51,2,135,3,0,1,0,IT,low,,
c12373,0.39,0.48,2,141,3,0,1,0,product_management,medium,,
c12374,0.36,0.57,2,142,3,0,1,0,product_management,medium,,
c12375,0.86,0.84,5,254,5,0,1,0,product_management,medium,,
c12376,0.73,0.99,5,262,5,0,1,0,product_management,medium,,
c12377,0.56,0.71,4,296,2,0,1,0,IT,medium,,
c12378,0.44,0.56,2,158,3,0,1,0,accounting,medium,,
c12379,0.31,0.56,4,238,2,0,1,0,accounting,medium,,
c12380,0.77,0.93,4,231,5,0,1,0,hr,medium,,
c12381,0.44,0.45,2,156,3,0,1,0,hr,medium,,
c12382,0.38,0.46,2,145,3,0,1,0,hr,medium,,
c12383,0.45,0.48,2,144,3,0,1,0,marketing,medium,,
c12384,0.38,0.51,2,159,3,0,1,0,sales,medium,,
c12385,0.36,0.48,2,156,3,0,1,0,accounting,high,,
c12386,0.75,0.9,5,256,5,0,1,0,support,low,,
c12387,0.1,0.93,6,298,4,0,1,0,technical,medium,,
c12388,0.1,0.97,6,247,4,0,1,0,management,medium,,
c12389,0.45,0.5,2,157,3,0,1,0,marketing,medium,,
c12390,0.42,0.57,2,154,3,1,1,0,marketing,medium,,
c12391,0.78,1,4,253,5,0,1,0,marketing,low,,
c12392,0.45,0.55,2,148,3,0,1,0,sales,low,,
c12393,0.84,1,4,261,5,0,1,0,sales,low,,
c12394,0.11,0.93,6,282,4,0,1,0,sales,low,,
c12395,0.42,0.56,2,133,3,0,1,0,sales,low,,
c12396,0.45,0.46,2,128,3,0,1,0,sales,low,,
c12397,0.46,0.57,2,139,3,0,1,0,sales,low,,
c12398,0.09,0.79,6,293,5,0,1,0,sales,low,,
c12399,0.87,0.83,4,265,6,0,1,0,sales,low,,
c12400,0.1,0.87,6,250,4,0,1,0,sales,low,,
c12401,0.91,1,5,251,6,0,1,0,sales,low,,
c12402,0.76,0.92,4,246,5,0,1,0,sales,low,,
c12403,0.74,1,5,275,5,0,1,0,sales,low,,
c12404,0.92,0.93,5,240,5,0,1,0,sales,low,,
c12405,0.76,0.87,5,245,5,0,1,0,sales,low,,
c12406,0.47,0.5,4,254,4,0,1,0,sales,low,,
c12407,0.73,0.99,5,241,5,0,1,0,sales,low,,
c12408,0.09,0.94,6,257,4,0,1,0,sales,low,,
c12409,0.91,0.92,4,246,5,0,1,0,sales,low,,
c12410,0.82,0.98,4,233,5,0,1,0,sales,low,,
c12411,0.28,0.45,6,218,4,0,1,0,accounting,low,,
c12412,0.84,0.99,4,262,6,0,1,0,accounting,medium,,
c12413,0.45,0.53,2,138,3,0,1,0,accounting,medium,,
c12414,0.45,0.54,2,142,3,0,1,0,hr,medium,,
c12415,0.91,0.97,5,233,5,0,1,0,hr,medium,,
c12416,0.42,0.48,2,155,3,0,1,0,hr,medium,,
c12417,0.82,1,4,229,6,0,1,0,hr,medium,,
c12418,0.11,0.9,6,264,4,0,1,0,technical,medium,,
c12419,0.42,0.53,3,199,4,0,1,0,technical,medium,,
c12420,0.82,0.85,4,223,5,0,1,0,technical,medium,,
c12421,0.09,0.96,6,268,4,0,1,0,technical,medium,,
c12422,0.1,0.94,6,287,4,0,1,0,technical,medium,,
c12423,0.86,1,5,257,5,0,1,0,technical,medium,,
c12424,0.4,0.46,2,143,3,0,1,0,technical,high,,
c12425,0.45,0.46,2,130,3,0,1,0,technical,low,,
c12426,0.42,0.51,2,136,3,0,1,0,technical,medium,,
c12427,0.74,0.92,4,261,5,0,1,0,technical,medium,,
c12428,0.55,0.6,3,180,4,0,1,0,technical,medium,,
c12429,0.37,0.45,2,126,3,0,1,0,support,medium,,
c12430,0.41,0.52,2,127,3,1,1,0,support,low,,
c12431,0.89,0.65,5,195,6,0,1,0,support,low,,
c12432,0.41,0.57,2,160,3,0,1,0,support,low,,
c12433,0.44,0.51,2,150,3,0,1,0,support,low,,
c12434,0.87,0.84,4,264,6,0,1,0,support,low,,
c12435,0.1,0.84,6,309,4,0,1,0,support,low,,
c12436,0.41,0.47,2,135,3,0,1,0,support,low,,
c12437,0.11,0.85,6,261,4,0,1,0,support,low,,
c12438,0.43,0.53,2,160,3,0,1,0,support,low,,
c12439,0.77,0.9,4,237,5,0,1,0,support,low,,
c12440,0.41,0.52,2,136,3,0,1,0,technical,low,,
c12441,0.41,0.48,2,139,3,0,1,0,technical,low,,
c12442,0.36,0.78,2,151,4,0,1,0,technical,low,,
c12443,0.77,1,5,229,5,0,1,0,management,low,,
c12444,0.81,0.98,5,245,5,0,1,0,IT,low,,
c12445,0.39,0.54,2,127,3,0,1,0,IT,low,,
c12446,0.09,0.94,6,283,5,0,1,0,IT,low,,
c12447,0.44,0.46,2,143,3,0,1,0,IT,low,,
c12448,0.1,0.84,5,298,4,0,1,0,IT,low,,
c12449,0.36,0.48,2,159,3,0,1,0,product_management,low,,
c12450,0.81,0.92,5,239,5,0,1,0,product_management,low,,
c12451,0.81,0.9,4,226,5,0,1,0,product_management,medium,,
c12452,0.85,0.98,5,248,5,0,1,0,product_management,medium,,
c12453,0.1,0.87,6,286,4,0,1,0,IT,medium,,
c12454,0.37,0.54,2,145,3,0,1,0,RandD,medium,,
c12455,0.09,0.97,7,254,4,1,1,0,RandD,medium,,
c12456,0.44,0.53,2,127,3,0,1,0,RandD,medium,,
c12457,0.86,0.93,5,223,5,0,1,0,RandD,medium,,
c12458,0.77,1,4,255,5,0,1,0,RandD,medium,,
c12459,0.41,0.48,2,136,3,0,1,0,marketing,medium,,
c12460,0.4,0.48,2,137,3,0,1,0,sales,medium,,
c12461,0.43,0.49,2,135,3,0,1,0,accounting,medium,,
c12462,0.43,0.5,2,137,3,0,1,0,support,medium,,
c12463,0.8,0.53,3,255,5,0,1,0,technical,high,,
c12464,0.8,0.85,4,273,5,0,1,0,management,low,,
c12465,0.82,0.98,5,234,5,0,1,0,marketing,medium,,
c12466,0.37,0.54,2,152,3,0,1,0,marketing,medium,,
c12467,0.37,0.48,2,134,3,0,1,0,marketing,medium,,
c12468,0.09,0.95,6,292,4,0,1,0,sales,medium,,
c12469,0.9,0.92,5,245,5,0,1,0,sales,low,,
c12470,0.41,0.52,2,159,3,0,1,0,sales,low,,
c12471,0.1,0.85,6,260,4,0,1,0,sales,low,,
c12472,0.44,0.53,2,149,3,0,1,0,sales,low,,
c12473,0.89,0.85,5,266,5,0,1,0,sales,low,,
c12474,0.42,0.56,2,149,3,0,1,0,sales,low,,
c12475,0.87,1,5,242,5,0,1,0,sales,low,,
c12476,0.45,0.57,2,134,3,0,1,0,sales,low,,
c12477,0.11,0.87,5,271,4,0,1,0,sales,low,,
c12478,0.09,0.79,6,275,4,0,1,0,sales,low,,
c12479,0.76,0.83,5,227,5,0,1,0,sales,low,,
c12480,0.11,0.96,7,277,5,0,1,0,sales,low,,
c12481,0.37,0.49,2,151,3,0,1,0,sales,low,,
c12482,0.1,0.79,6,274,4,0,1,0,sales,low,,
c12483,0.77,0.87,4,242,6,0,1,0,sales,low,,
c12484,0.42,0.54,2,143,3,1,1,0,sales,low,,
c12485,0.38,0.52,2,145,3,0,1,0,sales,low,,
c12486,0.32,0.95,5,172,2,0,1,0,sales,low,,
c12487,0.38,0.49,2,135,3,0,1,0,accounting,low,,
c12488,0.19,1,4,192,4,0,1,0,accounting,low,,
c12489,0.1,0.83,7,276,4,0,1,0,accounting,low,,
c12490,0.76,0.88,4,206,4,0,1,0,hr,medium,,
c12491,0.53,0.56,4,281,6,0,1,0,hr,medium,,
c12492,0.39,0.51,2,151,3,0,1,0,hr,medium,,
c12493,0.11,0.83,6,244,4,0,1,0,hr,medium,,
c12494,0.1,0.94,6,309,4,0,1,0,technical,medium,,
c12495,0.84,1,5,218,5,0,1,0,technical,medium,,
c12496,0.82,0.99,4,263,6,0,1,0,technical,medium,,
c12497,0.1,0.82,6,244,4,0,1,0,technical,medium,,
c12498,0.59,0.49,7,263,4,0,1,0,technical,medium,,
c12499,0.44,0.48,2,143,3,0,1,0,technical,medium,,
c12500,0.89,0.95,2,181,5,0,1,0,technical,medium,,
c12501,0.91,0.84,5,265,5,0,1,0,technical,medium,,
c12502,0.66,0.57,5,161,5,0,1,0,technical,high,,
c12503,0.11,0.87,7,282,5,0,1,0,technical,low,,
c12504,0.43,0.51,2,155,3,0,1,0,technical,medium,,
c12505,0.78,0.83,4,217,6,0,1,0,support,medium,,
c12506,0.11,0.97,6,289,5,0,1,0,support,medium,,
c12507,0.83,0.98,4,259,5,0,1,0,support,medium,,
c12508,0.39,0.54,2,158,3,0,1,0,support,low,,
c12509,0.38,0.55,2,158,3,0,1,0,support,low,,
c12510,0.37,0.57,2,155,3,0,1,0,support,low,,
c12511,0.44,0.48,2,146,3,0,1,0,support,low,,
c12512,0.53,0.85,2,164,5,0,1,0,support,low,,
c12513,0.09,0.96,6,259,4,0,1,0,support,low,,
c12514,0.11,0.89,6,293,4,0,1,0,support,low,,
c12515,0.83,0.96,5,275,5,0,1,0,support,low,,
c12516,0.88,1,5,219,6,1,1,0,technical,low,,
c12517,0.1,0.89,6,247,4,0,1,0,technical,low,,
c12518,0.09,0.86,7,309,4,0,1,0,technical,low,,
c12519,0.44,0.54,2,151,3,0,1,0,management,low,,
c12520,0.39,0.51,2,129,3,0,1,0,IT,low,,
c12521,0.87,0.94,4,274,5,0,1,0,IT,low,,
c12522,0.74,0.99,4,233,5,0,1,0,IT,low,,
c12523,0.1,0.95,7,289,4,0,1,0,IT,low,,
c12524,0.74,0.82,4,239,6,0,1,0,IT,low,,
c12525,0.75,0.99,5,221,5,0,1,0,product_management,low,,
c12526,0.41,0.56,2,150,3,0,1,0,product_management,low,,
c12527,0.41,0.45,2,144,3,1,1,0,product_management,low,,
c12528,0.09,0.9,7,289,4,0,1,0,product_management,low,,
c12529,0.09,0.8,6,301,5,0,1,0,IT,medium,,
c12530,0.39,0.57,2,145,3,0,1,0,accounting,medium,,
c12531,0.4,0.56,2,137,3,0,1,0,accounting,medium,,
c12532,0.37,0.54,2,131,3,1,1,0,hr,medium,,
c12533,0.1,0.84,6,246,4,0,1,0,hr,medium,,
c12534,0.43,0.51,2,136,3,0,1,0,hr,medium,,
c12535,0.75,0.85,5,240,6,1,1,0,marketing,medium,,
c12536,0.37,0.56,2,156,3,0,1,0,sales,medium,,
c12537,0.11,0.85,6,305,4,0,1,0,accounting,medium,,
c12538,0.45,0.45,2,154,3,1,1,0,support,medium,,
c12539,0.87,1,5,261,5,1,1,0,technical,medium,,
c12540,0.11,0.94,7,244,4,0,1,0,management,medium,,
c12541,0.45,0.54,2,129,3,0,1,0,marketing,high,,
c12542,0.81,0.87,4,254,5,0,1,0,marketing,low,,
c12543,0.77,0.91,5,236,5,0,1,0,marketing,medium,,
c12544,0.89,0.92,5,237,5,0,1,0,sales,medium,,
c12545,0.43,0.49,2,135,3,0,1,0,sales,medium,,
c12546,0.78,1,5,236,5,0,1,0,sales,medium,,
c12547,0.37,0.47,2,149,3,0,1,0,sales,low,,
c12548,0.37,0.5,2,141,3,0,1,0,sales,low,,
c12549,0.85,0.82,4,270,5,0,1,0,sales,low,,
c12550,0.41,0.47,2,138,3,0,1,0,sales,low,,
c12551,0.11,0.96,6,298,4,0,1,0,sales,low,,
c12552,0.75,0.99,5,254,5,0,1,0,sales,low,,
c12553,0.82,0.85,5,248,5,0,1,0,sales,low,,
c12554,0.79,1,5,257,6,0,1,0,sales,low,,
c12555,0.43,0.53,2,150,3,0,1,0,sales,low,,
c12556,0.1,0.9,7,281,4,0,1,0,sales,low,,
c12557,0.46,0.48,2,141,3,1,1,0,sales,low,,
c12558,0.43,0.57,2,157,3,0,1,0,sales,low,,
c12559,0.43,0.55,2,136,3,0,1,0,sales,low,,
c12560,0.11,0.8,7,296,4,0,1,0,sales,low,,
c12561,0.09,0.86,6,279,4,0,1,0,sales,low,,
c12562,0.37,0.53,2,131,3,0,1,0,sales,low,,
c12563,0.4,0.57,2,160,3,0,1,0,accounting,low,,
c12564,0.1,0.77,7,291,4,0,1,0,accounting,low,,
c12565,0.41,0.53,2,157,3,0,1,0,accounting,low,,
c12566,0.79,0.58,3,294,4,0,1,0,hr,low,,
c12567,0.11,0.79,7,310,4,0,1,0,hr,low,,
c12568,0.1,0.97,6,282,4,0,1,0,hr,medium,,
c12569,0.44,0.51,2,134,3,0,1,0,hr,medium,,
c12570,0.25,0.46,4,214,4,0,1,0,technical,medium,,
c12571,0.44,0.52,2,137,3,0,1,0,technical,medium,,
c12572,0.73,1,4,252,5,0,1,0,technical,medium,,
c12573,0.75,0.97,5,243,6,0,1,0,technical,medium,,
c12574,0.36,0.47,2,148,3,0,1,0,technical,medium,,
c12575,0.37,0.49,2,151,3,0,1,0,technical,medium,,
c12576,0.39,0.49,2,129,3,0,1,0,technical,medium,,
c12577,0.48,0.78,2,198,2,0,1,0,technical,medium,,
c12578,0.57,0.72,4,275,6,0,1,0,technical,medium,,
c12579,0.9,0.96,5,243,5,0,1,0,technical,medium,,
c12580,0.39,0.55,2,159,3,0,1,0,technical,high,,
c12581,0.44,0.51,2,145,3,0,1,0,support,low,,
c12582,0.81,0.88,5,242,5,0,1,0,support,medium,,
c12583,0.74,0.87,5,242,5,0,1,0,support,medium,,
c12584,0.44,0.56,2,145,3,0,1,0,support,medium,,
c12585,0.41,0.56,2,154,3,0,1,1,support,medium,,
c12586,0.4,0.51,2,139,3,0,1,0,support,low,,
c12587,0.46,0.57,2,152,3,0,1,0,support,low,,
c12588,0.8,0.83,2,211,3,0,1,0,support,low,,
c12589,0.87,0.9,5,258,5,0,1,0,support,low,,
c12590,0.39,0.54,2,155,3,0,1,0,support,low,,
c12591,0.38,0.55,2,148,3,0,1,0,support,low,,
c12592,0.66,0.67,2,255,3,0,1,0,technical,low,,
c12593,0.1,0.8,6,264,4,0,1,0,technical,low,,
c12594,0.37,0.54,2,132,3,0,1,0,technical,low,,
c12595,0.1,0.77,6,255,4,0,1,0,management,low,,
c12596,0.09,0.87,5,263,4,0,1,0,IT,low,,
c12597,0.86,0.84,5,222,5,0,1,0,IT,low,,
c12598,0.11,0.9,6,263,4,0,1,0,IT,low,,
c12599,0.37,0.46,2,157,3,0,1,0,IT,low,,
c12600,0.11,0.92,7,307,4,0,1,0,IT,low,,
c12601,0.77,0.98,5,259,6,0,1,0,product_management,low,,
c12602,0.84,0.94,5,222,6,0,1,0,product_management,low,,
c12603,0.1,0.84,7,250,4,0,1,0,product_management,low,,
c12604,0.83,0.9,5,245,5,0,1,0,product_management,low,,
c12605,0.11,0.79,6,292,4,0,1,0,IT,low,,
c12606,0.86,0.92,5,252,5,0,1,0,RandD,low,,
c12607,0.38,0.56,2,161,3,0,1,0,RandD,medium,,
c12608,0.11,0.88,5,250,4,0,1,0,RandD,medium,,
c12609,0.45,0.49,2,134,3,0,1,0,RandD,medium,,
c12610,0.1,0.85,7,279,4,0,1,0,RandD,medium,,
c12611,0.09,0.95,7,256,4,0,1,0,marketing,medium,,
c12612,0.39,0.53,2,127,3,0,1,0,sales,medium,,
c12613,0.37,0.47,2,138,3,1,1,0,accounting,medium,,
c12614,0.81,0.97,5,243,5,0,1,0,support,medium,,
c12615,0.09,0.9,7,296,4,0,1,0,technical,medium,,
c12616,0.1,0.88,7,267,4,0,1,0,management,medium,,
c12617,0.39,0.49,2,144,3,0,1,0,marketing,medium,,
c12618,0.83,0.95,4,251,5,0,1,0,marketing,medium,,
c12619,0.45,0.57,2,148,3,0,1,0,marketing,high,,
c12620,0.43,0.51,2,141,3,0,1,0,sales,low,,
c12621,0.8,0.75,3,268,2,0,1,0,sales,medium,,
c12622,0.1,0.86,6,247,4,0,1,0,sales,medium,,
c12623,0.1,0.55,2,247,4,0,1,0,sales,medium,,
c12624,0.36,0.52,2,146,3,0,1,0,sales,medium,,
c12625,0.38,0.5,2,140,3,0,1,0,sales,low,,
c12626,0.78,0.98,5,263,6,0,1,0,sales,low,,
c12627,0.44,0.49,2,145,3,0,1,0,sales,low,,
c12628,0.41,0.46,2,156,3,1,1,0,sales,low,,
c12629,0.72,0.85,5,244,6,0,1,0,sales,low,,
c12630,0.46,0.54,2,144,3,0,1,0,sales,low,,
c12631,0.1,0.9,7,286,4,0,1,0,sales,low,,
c12632,0.34,0.67,4,141,2,0,1,0,sales,low,,
c12633,0.11,0.89,6,260,5,0,1,0,sales,low,,
c12634,0.38,0.56,2,154,3,0,1,0,sales,low,,
c12635,0.82,0.92,5,225,5,0,1,0,sales,low,,
c12636,0.39,0.57,2,127,3,0,1,0,sales,low,,
c12637,0.44,0.53,2,140,3,0,1,0,sales,low,,
c12638,0.43,0.52,2,147,3,0,1,0,sales,low,,
c12639,0.84,0.83,4,227,5,0,1,0,accounting,low,,
c12640,0.43,0.48,2,153,3,0,1,0,accounting,low,,
c12641,0.37,0.52,2,128,3,0,1,0,accounting,low,,
c12642,0.74,0.97,4,228,5,0,1,0,hr,low,,
c12643,0.73,0.97,5,235,5,0,1,0,hr,low,,
c12644,0.37,0.47,2,148,3,0,1,0,hr,low,,
c12645,0.58,0.62,4,238,3,0,1,0,hr,low,,
c12646,0.4,0.54,2,141,3,0,1,0,technical,medium,,
c12647,0.51,0.83,5,249,4,0,1,0,technical,medium,,
c12648,0.46,0.5,2,151,3,0,1,0,technical,medium,,
c12649,0.45,0.54,2,129,3,0,1,0,technical,medium,,
c12650,0.46,0.5,2,156,3,0,1,0,technical,medium,,
c12651,0.39,0.45,2,134,3,0,1,0,technical,medium,,
c12652,0.09,0.88,6,269,4,0,1,0,technical,medium,,
c12653,0.09,0.77,6,290,4,0,1,0,technical,medium,,
c12654,0.37,0.51,2,132,3,0,1,0,technical,medium,,
c12655,0.1,0.89,7,308,4,0,1,0,technical,medium,,
c12656,0.77,1,4,232,5,0,1,0,technical,medium,,
c12657,0.79,0.86,5,235,5,0,1,0,support,medium,,
c12658,0.43,0.55,2,130,3,0,1,0,support,high,,
c12659,0.38,0.53,2,146,3,0,1,0,support,low,,
c12660,0.77,0.91,5,221,6,0,1,0,support,medium,,
c12661,0.44,0.5,2,130,3,0,1,0,support,medium,,
c12662,0.39,0.46,2,136,3,0,1,0,support,medium,,
c12663,0.78,0.89,5,274,6,0,1,0,support,medium,,
c12664,0.1,0.79,6,256,5,0,1,0,support,low,,
c12665,0.1,0.77,5,276,4,0,1,0,support,low,,
c12666,0.75,0.85,5,267,5,0,1,0,support,low,,
c12667,0.46,0.62,6,213,3,0,1,0,support,low,,
c12668,0.91,0.97,4,274,6,0,1,0,technical,low,,
c12669,0.1,0.92,6,258,4,0,1,0,technical,low,,
c12670,0.72,0.6,3,153,5,0,1,0,technical,low,,
c12671,0.11,0.95,6,245,4,0,1,0,management,low,,
c12672,0.11,0.94,6,264,4,0,1,0,IT,low,,
c12673,0.46,0.57,2,154,3,0,1,0,IT,low,,
c12674,0.37,0.46,2,149,3,0,1,0,IT,low,,
c12675,0.46,0.5,2,157,3,0,1,0,IT,low,,
c12676,0.43,0.57,2,127,3,0,1,0,IT,low,,
c12677,0.11,0.82,6,270,4,0,1,0,product_management,low,,
c12678,0.73,0.89,5,236,6,0,1,0,product_management,low,,
c12679,0.43,0.47,2,158,3,0,1,0,product_management,low,,
c12680,0.86,1,5,229,5,0,1,0,product_management,low,,
c12681,0.1,0.83,6,269,4,0,1,0,IT,low,,
c12682,0.4,0.49,2,128,3,0,1,0,sales,low,,
c12683,0.11,0.87,7,278,4,0,1,0,sales,low,,
c12684,0.86,0.98,3,158,5,0,1,0,sales,low,,
c12685,0.42,1,3,202,3,0,1,0,sales,medium,,
c12686,0.79,0.84,4,240,5,0,1,0,sales,medium,,
c12687,0.1,0.96,7,255,4,0,1,0,marketing,medium,,
c12688,0.09,0.92,7,254,4,0,1,0,sales,medium,,
c12689,0.09,0.82,6,257,4,0,1,0,accounting,medium,,
c12690,0.87,1,4,228,5,0,1,0,support,medium,,
c12691,0.36,0.49,2,145,3,0,1,0,technical,medium,,
c12692,0.42,0.75,3,218,4,0,1,0,management,medium,,
c12693,0.84,0.86,5,268,5,0,1,0,marketing,medium,,
c12694,0.1,0.83,6,278,4,0,1,0,marketing,medium,,
c12695,0.78,0.71,3,249,5,0,1,0,marketing,medium,,
c12696,0.35,0.99,3,236,4,0,1,0,sales,medium,,
c12697,0.1,0.81,7,291,4,0,1,0,sales,high,,
c12698,0.11,0.8,6,306,4,0,1,0,sales,low,,
c12699,0.43,0.48,2,135,3,0,1,0,sales,medium,,
c12700,0.38,0.45,2,156,3,0,1,0,sales,medium,,
c12701,0.46,0.54,2,143,3,0,1,0,sales,medium,,
c12702,0.89,0.82,4,243,5,0,1,0,sales,medium,,
c12703,0.45,0.5,2,147,3,0,1,0,sales,low,,
c12704,0.44,0.53,2,159,3,0,1,0,sales,low,,
c12705,0.74,0.54,5,216,3,0,1,0,sales,low,,
c12706,0.45,0.54,2,152,3,0,1,0,sales,low,,
c12707,0.79,0.93,4,226,5,0,1,0,sales,low,,
c12708,0.79,0.91,5,271,5,0,1,0,sales,low,,
c12709,0.11,0.87,6,255,4,0,1,0,sales,low,,
c12710,0.42,0.48,2,140,3,0,1,0,sales,low,,
c12711,0.64,0.9,6,252,2,0,1,0,sales,low,,
c12712,0.4,0.55,2,159,3,0,1,0,sales,low,,
c12713,0.84,0.98,5,270,5,0,1,0,sales,low,,
c12714,0.73,0.92,5,232,5,0,1,0,sales,low,,
c12715,0.4,0.51,2,144,3,0,1,0,accounting,low,,
c12716,0.36,0.45,2,127,3,0,1,0,accounting,low,,
c12717,0.43,0.47,2,131,3,0,1,0,accounting,low,,
c12718,0.11,0.78,6,243,4,0,1,0,hr,low,,
c12719,0.91,1,5,244,6,0,1,0,hr,low,,
c12720,0.8,1,5,260,5,0,1,0,hr,low,,
